MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LandContour,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MoSold,YrSold,SalePrice
2-STORY 1946+,RL,58,10852,,Lvl,Inside,0,1Fam,2Story,6,5,2000,2000,Gable,CompShg,None,0,3,3,PConc,4,3,0,6,786,1,0,173,959,GasA,5,1,5,959,712,1671,Attchd,2000,3,2,472,3,2,0,38,0,0,0,0,0,0,,Feb,2006,173000
2-STORY 1945-,RL,120,13728,,Lvl,Corner,0,1Fam,2Story,6,7,1935,1986,Hip,CompShg,None,0,3,3,CBlock,3,3,0,3,626,1,0,501,1127,GasA,5,1,5,1236,872,2108,Basment,1935,1,2,540,3,2,0,0,0,0,90,0,0,0,,July,2008,235000
2-STORY 1946+,RL,118,35760,,Lvl,CulDSac,0,1Fam,2Story,10,5,1995,1996,Hip,CompShg,BrkFace,1378,4,4,PConc,5,3,3,6,1387,1,0,543,1930,GasA,5,1,5,1831,1796,3627,Attchd,1995,3,3,807,3,2,361,76,0,0,0,0,0,0,,July,2006,625000
SPLIT OR MULTI-LEVEL,RL,76,9880,,Lvl,Inside,0,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,None,0,3,3,CBlock,3,3,2,5,522,1,0,574,1096,GasA,3,1,5,1118,0,1118,Attchd,1977,3,1,358,3,2,203,0,0,0,0,576,4,4,,July,2008,171000
1-STORY 1946+,RL,76,9120,,Lvl,Inside,0,1Fam,1Story,6,6,1958,1958,Hip,CompShg,None,0,3,3,CBlock,3,3,0,5,662,1,0,599,1261,GasA,5,1,5,1261,0,1261,Attchd,1958,2,2,433,3,2,0,0,0,0,288,0,0,0,Shed,Nov,2008,163000
2-STORY PUD 1946+,FV,35,4017,Pave,Lvl,Inside,0,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,None,0,4,3,PConc,4,3,0,1,0,1,0,625,625,GasA,5,1,5,625,625,1250,Detchd,2006,3,2,625,3,2,0,54,0,0,0,0,0,0,,Mar,2008,171900
1-1/2 STORY FIN,RL,138,18030,,Bnk,Inside,0,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,None,0,3,3,CBlock,3,3,0,3,152,4,469,977,1598,GasA,3,1,5,1636,971,3086,,1946,0,0,0,0,2,122,0,0,0,0,0,0,3,,Mar,2007,200500
2-STORY 1945-,RL,80,16560,,Lvl,Inside,0,1Fam,2Story,6,8,1932,1950,Gable,CompShg,None,0,3,3,BrkTil,4,3,0,3,503,1,0,449,952,GasA,3,1,5,1170,1175,2345,Detchd,1932,1,2,360,3,2,0,0,0,0,0,0,0,0,,July,2006,239000
1-1/2 STORY FIN,RL,85,10678,,Lvl,Inside,0,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,BrkFace,337,4,3,PConc,4,3,0,6,700,1,0,983,1683,GasA,5,1,5,2129,743,2872,Attchd,1992,3,2,541,3,2,0,33,0,0,0,0,0,0,,Apr,2007,285000
1-STORY 1946+,RL,37,6951,,Lvl,CulDSac,0,1Fam,1Story,5,5,1984,1985,Gable,CompShg,None,0,3,3,CBlock,3,3,0,5,658,1,0,218,876,GasA,3,1,5,923,0,923,Attchd,1984,1,1,264,3,2,362,0,0,0,0,0,0,3,,Oct,2008,119500
1-1/2 STORY FIN,RM,,3950,Grvl,Bnk,Inside,0,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,None,0,3,3,CBlock,3,3,0,3,468,1,0,350,818,GasA,3,1,5,818,406,1224,Detchd,1926,1,1,210,3,0,0,0,116,0,0,0,0,0,,Dec,2009,115000
1-1/2 STORY FIN,RL,54,7681,,Lvl,FR2,0,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,None,0,3,3,BrkTil,3,3,0,1,0,1,0,731,731,GasA,5,1,5,820,523,1343,Detchd,1921,1,1,186,2,2,192,0,102,0,0,0,0,0,,July,2009,154900
1-STORY 1946+,RL,77,8335,,Lvl,Corner,0,1Fam,1Story,5,5,1954,1954,Gable,CompShg,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,1,5,1124,0,1124,,1954,0,0,0,0,0,0,36,190,0,0,0,0,0,,Apr,2006,93000
2-STORY 1946+,RL,,11170,,Lvl,Corner,0,1Fam,2Story,7,5,1990,1991,Gable,CompShg,None,0,3,3,Wood,4,3,0,2,1216,1,0,0,1216,GasA,5,1,5,1298,1216,2514,Attchd,1990,3,2,693,3,2,0,0,0,0,0,0,0,4,,Apr,2006,250000
1-STORY PUD 1946+,RM,64,5587,,HLS,Inside,1,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,Stone,186,5,3,PConc,5,3,3,6,1480,1,0,120,1600,GasA,5,1,5,1652,0,1652,Attchd,2008,3,2,482,3,2,162,53,0,153,0,0,0,0,,Nov,2008,392500
1-STORY 1945-,RL,60,10800,Grvl,Lvl,Inside,0,1Fam,1Story,5,6,1920,1950,Hip,CompShg,None,0,3,3,BrkTil,3,3,0,3,821,1,0,299,1120,GasA,5,1,5,1130,0,1130,Detchd,1970,1,2,720,3,2,229,0,0,0,0,0,0,0,,June,2006,120000
1-STORY 1946+,RL,50,35133,,Lvl,Inside,1,1Fam,1Story,5,4,1963,1963,Hip,CompShg,BrkFace,226,3,3,CBlock,3,3,3,3,1159,1,0,413,1572,GasA,4,1,5,1572,0,1572,2Types,1963,2,3,995,3,2,0,263,0,0,263,0,0,0,,May,2007,186700
1-1/2 STORY FIN,RL,60,9738,,Lvl,Inside,0,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,None,0,3,4,BrkTil,3,3,0,4,392,1,0,392,784,GasA,4,1,5,949,272,1221,Attchd,1965,1,1,392,3,2,0,0,236,0,0,0,0,0,,Mar,2006,104900
2 FAMILY CONVERSION,RL,107,10615,,Bnk,Corner,1,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,None,0,3,3,CBlock,2,3,1,4,440,1,0,538,978,GasA,3,1,5,1014,685,1699,CarPort,1920,1,2,420,2,2,0,74,0,0,0,0,0,0,,Aug,2009,95000
1-STORY 1946+,RL,89,12461,,Lvl,Corner,0,1Fam,1Story,8,5,1994,1995,Gable,CompShg,None,0,4,3,PConc,4,3,0,6,1456,1,0,168,1624,GasA,5,1,5,1624,0,1624,Attchd,1994,2,3,757,3,2,0,114,192,0,0,0,0,4,,July,2006,262000
2-STORY 1946+,RL,68,8935,,Lvl,Inside,0,1Fam,2Story,7,5,2002,2002,Gable,CompShg,BrkFace,95,4,3,PConc,4,3,0,1,0,1,0,831,831,GasA,5,1,5,831,829,1660,Attchd,2002,2,2,493,3,2,144,68,0,0,0,0,0,0,,July,2009,195000
2-STORY 1946+,RL,60,7500,,Lvl,Inside,0,1Fam,2Story,7,5,1999,1999,Gable,CompShg,None,0,3,3,PConc,3,3,0,1,0,1,0,994,994,GasA,4,1,5,1028,776,1804,Attchd,1999,3,2,442,3,2,140,60,0,0,0,0,0,0,,June,2010,189000
2 FAMILY CONVERSION,RL,,32463,,Low,Inside,1,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,Stone,149,3,4,CBlock,3,3,2,4,1159,1,0,90,1249,GasA,5,1,5,1622,0,1622,2Types,1975,3,4,1356,3,2,439,0,0,0,0,0,0,0,,Mar,2007,168000
2-STORY PUD 1946+,FV,24,2645,Pave,Lvl,Inside,0,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,BrkFace,456,4,3,PConc,4,3,0,1,0,1,0,776,776,GasA,5,1,5,764,677,1441,Detchd,1999,1,2,492,3,2,206,0,0,0,0,0,0,0,,Nov,2007,174000
1-1/2 STORY FIN,RM,60,9600,Grvl,Lvl,Inside,0,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,None,0,3,3,PConc,3,3,1,1,0,1,0,702,702,GasA,4,1,5,842,630,1472,Detchd,1925,1,1,250,3,1,0,0,84,0,0,0,0,2,,July,2007,125000
1-STORY PUD 1946+,RM,,4500,,Lvl,FR2,0,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,BrkFace,425,3,3,PConc,5,3,0,6,883,1,0,341,1224,GasA,5,1,5,1224,0,1224,Attchd,1999,3,2,402,3,2,0,304,0,0,0,0,0,0,,June,2009,165000
2-STORY 1946+,RL,80,9364,,Lvl,Corner,0,1Fam,2Story,6,7,1969,1969,Gable,CompShg,Stone,143,3,3,CBlock,3,3,0,5,371,1,0,292,663,GasA,3,1,5,663,689,1352,Attchd,1969,3,1,299,3,2,379,36,0,0,0,0,0,3,,Mar,2010,158000
2-STORY 1946+,RL,51,8029,,Lvl,Inside,0,1Fam,2Story,6,5,2005,2005,Gable,CompShg,None,0,3,3,PConc,4,3,0,1,0,1,0,728,728,GasA,5,1,5,728,728,1456,Attchd,2005,3,2,400,3,2,100,24,0,0,0,0,0,0,,July,2008,176000
2-STORY 1946+,RL,58,14054,,Lvl,Inside,0,1Fam,2Story,7,5,2006,2006,Gable,CompShg,None,0,4,3,PConc,4,3,2,1,0,1,0,879,879,GasA,5,1,5,879,984,1863,BuiltIn,2006,3,3,660,3,2,100,17,0,0,0,0,0,0,,Nov,2006,219210
2-1/2 STORY,RM,65,8850,,Bnk,Corner,0,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,None,0,3,3,BrkTil,3,3,0,1,0,1,0,815,815,GasA,5,1,5,815,875,1690,Detchd,1916,1,1,225,3,2,0,0,330,0,0,0,0,0,,July,2006,144000
1-STORY 1946+,RL,70,9100,,Lvl,Inside,0,1Fam,1Story,7,5,2001,2001,Gable,CompShg,None,0,4,3,PConc,4,3,0,1,0,1,0,1212,1212,GasA,5,1,5,1212,0,1212,Attchd,2001,2,2,573,3,2,356,0,0,0,0,0,0,0,,June,2009,178000
1-STORY 1946+,RL,75,11235,,Lvl,Inside,0,1Fam,1Story,4,5,1963,1979,Gable,CompShg,BrkFace,51,3,3,CBlock,3,3,0,3,547,1,0,504,1051,GasA,4,1,5,1382,0,1382,Attchd,1974,1,2,459,3,2,0,82,0,0,0,0,0,0,,Oct,2006,148000
1-STORY 1946+,RL,71,9353,,Lvl,Inside,0,1Fam,1Story,4,5,1970,1970,Gable,CompShg,None,0,3,3,CBlock,3,3,0,1,0,1,0,864,864,GasA,4,1,5,864,0,864,Attchd,1972,1,1,280,3,2,0,0,0,0,0,0,0,0,Shed,July,2006,116050
2-STORY 1946+,RL,80,10400,,Lvl,Corner,0,1Fam,2Story,7,5,1998,1998,Gable,CompShg,None,0,3,3,PConc,4,3,2,1,0,1,0,866,866,GasA,5,1,5,866,913,1779,Attchd,1998,2,2,546,3,2,198,36,0,0,0,0,0,0,,Mar,2009,197900
1-1/2 STORY FIN,RM,50,6000,,Lvl,Corner,0,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,None,0,3,3,BrkTil,3,3,0,1,0,1,0,884,884,GasA,5,1,5,884,464,1348,Detchd,1960,1,1,216,3,0,0,0,208,0,0,0,0,0,,May,2009,117000
1-STORY 1946+,RL,75,9750,,Lvl,Inside,0,1Fam,1Story,7,5,2000,2001,Gable,CompShg,BrkFace,171,4,3,PConc,4,3,0,1,0,1,0,1630,1630,GasA,5,1,5,1630,0,1630,Attchd,2000,1,2,451,3,2,74,234,0,0,0,0,0,0,,Oct,2009,213000
1-STORY 1946+,RL,78,10140,,Lvl,Inside,0,1Fam,1Story,5,6,1975,1975,Gable,CompShg,None,0,3,3,CBlock,4,3,0,5,788,1,0,268,1056,GasA,5,1,5,1074,0,1074,Attchd,1975,2,2,495,3,2,0,88,0,0,0,0,0,3,,July,2006,153500
1-STORY 1946+,RL,90,14684,,Lvl,CulDSac,0,1Fam,1Story,7,7,1990,1991,Hip,CompShg,BrkFace,234,4,3,CBlock,4,3,1,5,485,4,177,1496,2158,GasA,4,1,5,2196,0,2196,Attchd,1990,2,3,701,3,2,84,70,0,0,0,0,0,0,,June,2009,271900
1-STORY 1946+,RH,,8900,,Lvl,Inside,0,1Fam,1Story,4,4,1966,1966,Gable,CompShg,None,0,3,3,CBlock,3,3,0,3,1056,1,0,0,1056,GasA,3,1,5,1056,0,1056,Detchd,1966,1,1,384,3,2,0,42,0,0,0,0,0,3,,Nov,2006,107000
1-STORY 1946+,RL,70,9135,,Lvl,Inside,0,1Fam,1Story,6,5,2003,2003,Gable,CompShg,BrkFace,120,4,3,PConc,4,3,2,6,340,1,0,1342,1682,GasA,5,1,5,1700,0,1700,Attchd,2003,2,2,544,3,2,192,23,0,0,0,0,0,0,,May,2006,200000
1-STORY 1946+,RL,70,7763,,Lvl,Inside,0,1Fam,1Story,5,7,1962,1980,Gable,CompShg,None,0,3,4,CBlock,3,3,0,3,504,4,108,319,931,GasA,3,1,5,1283,0,1283,Detchd,1980,1,2,506,3,2,0,0,0,0,0,0,0,0,,Oct,2008,140000
1-STORY 1946+,RL,85,10182,,Lvl,CulDSac,0,1Fam,1Story,8,5,2006,2006,Hip,CompShg,Stone,420,4,3,PConc,5,3,1,6,1220,1,0,440,1660,GasA,5,1,5,1660,0,1660,Attchd,2006,2,2,500,3,2,322,50,0,0,0,0,0,0,,May,2006,290000
2-STORY 1946+,RL,70,11218,,Lvl,Inside,0,1Fam,2Story,6,5,1992,1992,Gable,CompShg,None,0,4,3,PConc,4,3,0,1,0,1,0,1055,1055,GasA,5,1,5,1055,790,1845,Attchd,1992,2,2,462,3,2,635,104,0,0,0,0,0,4,Shed,May,2010,189000
1-1/2 STORY FIN,RL,152,12134,,Bnk,Inside,1,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,None,0,4,3,Wood,4,3,2,6,427,1,0,132,559,GasA,4,1,5,1080,672,1752,Basment,1988,2,2,492,3,2,325,12,0,0,0,0,0,0,,June,2010,164000
1-STORY 1945-,RL,50,9340,,Lvl,Inside,0,1Fam,1Story,4,6,1941,1950,Hip,CompShg,None,0,3,3,CBlock,3,3,0,3,344,1,0,328,672,GasA,3,1,5,672,0,672,Attchd,1941,1,1,234,3,0,0,113,0,0,0,0,0,0,,Aug,2009,113000
SPLIT OR MULTI-LEVEL,RL,,10246,,Lvl,CulDSac,0,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,None,0,3,4,CBlock,3,4,2,6,648,1,0,0,648,GasA,5,1,5,960,0,960,Attchd,1965,1,1,364,3,2,88,0,0,0,0,0,0,0,,May,2006,145000
SPLIT FOYER,RL,69,10205,,Lvl,Inside,0,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,None,0,3,3,CBlock,3,3,2,4,784,1,0,141,925,GasA,3,1,5,999,0,999,Attchd,1962,1,1,300,3,2,150,72,0,0,0,0,0,0,,May,2006,134500
1-STORY 1946+,RL,99,7094,,Lvl,Inside,0,1Fam,1Story,5,5,1966,1966,Gable,CompShg,None,0,3,3,CBlock,3,3,0,3,180,3,374,340,894,GasA,3,1,5,894,0,894,Detchd,1966,2,1,384,3,2,0,0,0,0,0,0,0,3,,May,2007,125000
DUPLEX,RM,68,8930,,Lvl,Inside,0,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,5,1318,584,1902,Attchd,1978,1,2,539,3,2,0,0,0,0,0,0,0,0,,Apr,2010,112000
1-STORY 1946+,FV,72,8640,,Lvl,Inside,0,1Fam,1Story,8,5,2009,2009,Gable,CompShg,Stone,72,4,3,PConc,4,3,1,6,936,1,0,364,1300,GasA,5,1,5,1314,0,1314,Attchd,2009,2,2,552,3,2,135,112,0,0,0,0,0,0,,Sept,2009,229456
1-1/2 STORY FIN,RM,52,6240,,Lvl,Inside,0,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,0,5,672,240,912,,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,,July,2006,80500
2-STORY PUD 1946+,RM,21,1680,,Lvl,Inside,0,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,BrkFace,236,3,3,CBlock,3,3,0,1,0,1,0,672,672,GasA,3,1,5,672,546,1218,,1971,0,0,0,0,0,201,0,0,0,0,0,0,0,,Apr,2006,91500
1-STORY 1946+,RL,66,7800,,Lvl,Inside,0,1Fam,1Story,5,5,1964,1964,Gable,CompShg,None,0,3,3,CBlock,3,3,0,3,312,3,600,0,912,GasA,3,1,5,912,0,912,Attchd,1964,1,1,288,3,2,0,0,0,0,0,0,0,0,,Nov,2006,115000
1-STORY 1946+,RL,55,8250,,Lvl,Inside,0,1Fam,1Story,5,5,1968,1968,Hip,CompShg,None,0,3,3,CBlock,3,3,0,4,250,3,492,210,952,GasA,5,1,5,1211,0,1211,Attchd,1968,1,1,322,3,2,0,63,0,0,0,0,0,0,,Aug,2008,134000
1-1/2 STORY FIN,RL,78,10496,,Lvl,Inside,0,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,BrkFace,320,3,3,CBlock,3,3,1,3,196,1,0,844,1040,GasA,5,1,5,1168,678,1846,Attchd,1949,1,1,315,3,2,0,0,0,0,0,0,0,2,,Jan,2007,143000
1-STORY 1946+,RL,89,10680,,Lvl,Inside,0,1Fam,1Story,5,3,1951,1951,Hip,CompShg,BrkFace,44,3,3,CBlock,3,2,0,2,756,1,0,1380,2136,GasA,3,0,4,2136,0,2136,Detchd,1951,1,2,528,3,2,0,30,0,0,0,0,0,3,,Oct,2006,137900
2-STORY 1946+,RL,60,15384,,Lvl,Inside,0,1Fam,2Story,7,5,2004,2005,Gable,CompShg,None,0,4,3,PConc,4,3,2,6,724,1,0,64,788,GasA,5,1,5,788,702,1490,Attchd,2004,3,2,388,3,2,100,75,0,0,0,0,0,0,,Feb,2008,184000
SPLIT OR MULTI-LEVEL,RL,65,10482,,Lvl,Inside,0,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,BrkFace,63,3,4,CBlock,3,3,2,6,507,1,0,81,588,GasA,5,1,5,1138,0,1138,Attchd,1958,2,1,264,3,2,224,0,0,0,0,0,0,1,,June,2007,145000
2-STORY 1946+,RL,86,14598,,Lvl,CulDSac,0,1Fam,2Story,6,5,2007,2007,Gable,CompShg,Stone,74,4,3,PConc,4,3,1,1,0,1,0,894,894,GasA,5,1,5,894,1039,1933,BuiltIn,2007,3,3,668,3,2,100,18,0,0,0,0,0,0,,Jan,2008,214000
1-STORY 1946+,RL,72,8872,,Lvl,Corner,0,1Fam,1Story,5,8,1965,2008,Gable,CompShg,BrkFace,300,3,3,CBlock,3,3,0,5,595,1,0,317,912,GasA,5,1,5,912,0,912,Detchd,1992,1,2,576,3,2,0,240,0,0,0,0,0,0,,Dec,2008,147000
1-STORY PUD 1946+,RL,65,8769,,Lvl,Corner,0,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,BrkFace,766,5,3,PConc,5,3,0,6,1540,1,0,162,1702,GasA,5,1,5,1702,0,1702,Attchd,2008,3,3,1052,3,2,0,72,0,0,224,0,0,0,,Oct,2008,367294
SPLIT OR MULTI-LEVEL,RL,70,7910,,Lvl,Inside,0,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,None,0,3,3,CBlock,3,3,0,5,666,1,0,409,1075,GasA,4,1,5,1507,0,1507,Basment,1960,1,1,404,3,2,0,0,0,0,0,0,0,2,,Aug,2008,127000
DUPLEX,RL,,18890,,Lvl,Inside,0,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,None,1,3,3,CBlock,4,3,0,6,498,3,211,652,1361,GasA,5,1,5,1361,1259,2620,BuiltIn,1977,2,2,600,3,0,155,24,145,0,0,0,0,0,Gar2,Aug,2007,190000
DUPLEX,RL,70,7728,,Lvl,Inside,0,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,BrkFace,120,3,3,CBlock,3,3,2,5,803,1,0,303,1106,GasA,3,1,5,1190,0,1190,Attchd,1962,1,2,540,3,2,0,18,0,0,0,0,0,2,,May,2006,132500
DUPLEX,RL,70,9842,,Lvl,FR2,0,Duplex,1Story,4,5,1962,1962,Gable,CompShg,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,5,1224,0,1224,CarPort,1962,1,2,462,3,2,0,0,0,0,0,0,0,0,,Mar,2007,101800
1-STORY 1946+,RL,,12160,,Lvl,Inside,0,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,180,3,3,CBlock,3,3,0,3,1000,1,0,188,1188,GasA,2,1,5,1188,0,1188,Attchd,1959,2,2,531,3,2,0,0,0,0,0,0,0,3,,May,2010,142000
2-STORY 1945-,RH,55,8525,,Bnk,Inside,0,1Fam,2Story,5,6,1911,1950,Gable,CompShg,None,0,3,3,PConc,3,3,2,1,0,1,0,940,940,GasA,3,0,4,1024,940,1964,,1911,0,0,0,0,0,0,192,0,0,0,0,0,0,,Nov,2008,130000
2-STORY 1945-,RL,96,13132,,Lvl,Inside,0,1Fam,2Story,5,5,1914,1950,Gable,CompShg,None,0,3,3,BrkTil,4,3,1,1,0,1,0,747,747,GasA,4,1,3,892,892,1784,Detchd,1914,1,1,180,2,0,203,40,0,0,0,0,0,0,,July,2006,138887
2-STORY PUD 1946+,RL,36,2628,,Lvl,Inside,0,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,Stone,106,4,3,PConc,4,3,0,1,0,1,0,764,764,GasA,5,1,5,764,862,1626,BuiltIn,2003,2,2,474,3,2,0,27,0,0,0,0,0,0,,June,2010,175500
2-STORY 1946+,RL,41,12393,,Lvl,FR2,0,1Fam,2Story,7,5,2004,2005,Gable,CompShg,None,0,4,3,PConc,4,3,0,1,0,1,0,847,847,GasA,5,1,5,847,1101,1948,BuiltIn,2004,3,2,434,3,2,100,48,0,0,0,0,0,0,,Sept,2006,195000
1-STORY 1946+,RL,63,13072,,Lvl,Inside,0,1Fam,1Story,6,5,2005,2005,Gable,CompShg,None,0,4,3,PConc,4,3,0,1,0,1,0,1141,1141,GasA,5,1,5,1141,0,1141,Detchd,2005,1,2,484,3,2,0,0,0,0,0,0,0,0,,Mar,2006,142500
1-STORY 1946+,RL,64,9037,,HLS,Inside,0,1Fam,1Story,8,5,2006,2006,Hip,CompShg,BrkFace,32,4,3,PConc,4,3,2,6,428,1,0,1048,1476,GasA,5,1,5,1484,0,1484,Attchd,2006,2,2,472,3,2,120,33,0,0,0,0,0,0,,Dec,2007,265900
2-STORY 1946+,RL,65,8158,,Lvl,Inside,0,1Fam,2Story,7,5,2003,2003,Gable,CompShg,BrkFace,252,4,3,PConc,4,3,0,6,550,1,0,334,884,GasA,5,1,5,884,884,1768,Attchd,2003,2,2,543,3,2,0,63,0,0,0,0,0,0,,July,2008,224900
1-STORY 1946+,RL,83,9849,,Lvl,Inside,0,1Fam,1Story,7,6,2007,2007,Hip,CompShg,Stone,0,4,3,PConc,4,3,2,1,0,1,0,1689,1689,GasA,5,1,5,1689,0,1689,Attchd,2007,2,3,954,3,2,0,56,0,0,0,0,0,0,,June,2007,248328
SPLIT FOYER,RL,85,10625,,Lvl,Inside,0,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,BrkFace,81,3,3,CBlock,4,3,3,6,885,3,168,0,1053,GasA,3,1,5,1173,0,1173,Attchd,1974,2,2,528,3,2,0,120,0,0,0,0,0,3,,Jan,2010,170000
1-STORY 1946+,RL,107,13891,,Lvl,Inside,0,1Fam,1Story,10,5,2006,2006,Gable,CompShg,None,0,5,3,PConc,5,4,3,6,1386,1,0,690,2076,GasA,5,1,5,2076,0,2076,Attchd,2006,3,3,850,3,2,216,229,0,0,0,0,0,0,,Sept,2006,465000
2-STORY 1945-,RL,,11435,,HLS,Corner,1,1Fam,2Story,8,7,1929,1950,Gable,CompShg,None,0,3,3,PConc,4,3,0,1,0,1,0,792,792,GasA,2,1,5,792,725,1517,Detchd,1931,1,2,400,3,2,0,0,0,0,0,0,0,0,,June,2006,230000
SPLIT OR MULTI-LEVEL,RL,78,12090,,Lvl,Inside,0,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,BrkFace,74,3,3,CBlock,4,3,0,1,0,1,0,585,585,GasA,5,1,5,1140,728,1868,BuiltIn,1984,3,2,477,3,2,268,112,0,0,147,0,0,0,,Jan,2007,178000
2-STORY 1946+,FV,65,8125,,Lvl,Inside,0,1Fam,2Story,7,5,2005,2006,Gable,CompShg,None,0,4,3,PConc,4,3,0,1,0,1,0,756,756,GasA,5,1,5,756,797,1553,Attchd,2005,2,2,615,3,2,0,45,0,0,0,0,0,0,,Mar,2006,186500
SPLIT OR MULTI-LEVEL,RL,,12328,,Lvl,Inside,0,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,BrkFace,335,3,3,CBlock,3,3,2,6,539,1,0,473,1012,GasA,3,1,5,1034,0,1034,Attchd,1976,1,3,888,3,2,0,0,0,0,0,0,0,0,,May,2010,169900
2-1/2 STORY,RM,60,9600,Grvl,Lvl,Inside,0,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,None,0,3,3,BrkTil,4,3,0,3,319,1,0,416,735,OthW,2,0,5,1134,924,2058,Detchd,1950,1,2,396,2,1,0,0,259,0,0,0,0,0,,Apr,2008,129500
1-STORY 1946+,RL,60,7200,,Lvl,Inside,0,1Fam,1Story,5,7,1950,1950,Gable,CompShg,None,0,3,3,CBlock,3,3,0,4,534,3,96,246,876,GasA,3,1,5,988,0,988,Attchd,1950,1,1,276,3,2,0,80,0,0,0,0,0,0,,May,2007,119000
1-STORY 1946+,RL,93,11160,,Lvl,Corner,0,1Fam,1Story,7,5,1968,1968,Hip,CompShg,None,0,4,3,CBlock,3,3,0,5,1065,1,0,1045,2110,GasA,5,1,5,2110,0,2110,Attchd,1968,3,2,522,3,2,0,0,0,0,0,0,0,0,,Apr,2010,244000
1-STORY PUD 1946+,RL,,3136,,Lvl,Corner,0,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,Stone,163,4,3,PConc,4,3,0,1,0,1,0,1405,1405,GasA,5,1,5,1405,0,1405,Attchd,2003,2,2,478,3,2,148,36,0,0,0,0,0,0,,Mar,2006,171750
1-STORY 1946+,RL,62,9858,,Lvl,Inside,0,1Fam,1Story,5,6,1968,1968,Gable,CompShg,None,0,3,3,CBlock,3,3,0,4,510,1,0,354,864,GasA,3,1,5,874,0,874,Attchd,1968,2,1,288,3,2,33,0,0,0,0,0,0,2,Shed,Nov,2009,130000
2-STORY 1946+,RL,,17542,,Lvl,Inside,0,1Fam,2Story,7,7,1974,2003,Gable,CompShg,None,0,4,3,CBlock,3,3,3,2,125,5,1031,36,1192,GasA,3,1,5,1516,651,2167,Attchd,1974,2,2,518,3,2,220,47,0,0,0,0,0,3,,July,2007,294000
2-STORY 1946+,RL,60,6931,,Lvl,Inside,0,1Fam,2Story,7,5,2003,2004,Gable,CompShg,Stone,92,4,3,PConc,4,3,0,1,0,1,0,746,746,GasA,5,1,5,760,896,1656,BuiltIn,2003,3,2,397,3,2,178,128,0,0,0,0,0,0,,July,2008,165400
1-1/2 STORY FIN,RM,52,6240,,Lvl,Inside,0,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,None,0,3,3,BrkTil,3,2,0,2,425,1,0,459,884,GasA,3,1,4,959,408,1367,Detchd,1978,1,1,560,3,2,0,0,0,0,120,0,0,0,,Nov,2007,127500
